schema_id,test_id,tokens_checked,num_tokens,rejection_ratio,first_rejected_token_index
Github_medium---o78017.json,Github_medium---o78017.json::test_00004,62,70,0.885714,61
Github_medium---o78061.json,Github_medium---o78061.json::test_00009,35,183,0.191257,34
Github_medium---o78136.json,Github_medium---o78136.json::test_00000,82,147,0.557823,81
Github_medium---o78155.json,Github_medium---o78155.json::test_00000,118,141,0.836879,117
Github_medium---o78739.json,Github_medium---o78739.json::test_00000,33,484,0.0681818,32
Github_medium---o78739.json,Github_medium---o78739.json::test_00001,33,489,0.0674847,32
Github_medium---o79016.json,Github_medium---o79016.json::test_00000,7,42,0.166667,6
Github_medium---o79016.json,Github_medium---o79016.json::test_00001,7,42,0.166667,6
Github_medium---o79563.json,Github_medium---o79563.json::test_00000,60,119,0.504202,59
Github_medium---o79563.json,Github_medium---o79563.json::test_00003,58,110,0.527273,57
Github_medium---o79622.json,Github_medium---o79622.json::test_00000,39,273,0.142857,38
Github_medium---o80681.json,Github_medium---o80681.json::test_00000,210,291,0.721649,209
Github_medium---o80681.json,Github_medium---o80681.json::test_00001,49,133,0.368421,48
Github_medium---o82159.json,Github_medium---o82159.json::test_00000,147,262,0.561069,146
Github_medium---o82243.json,Github_medium---o82243.json::test_00000,202,290,0.696552,201
Github_medium---o82243.json,Github_medium---o82243.json::test_00001,217,303,0.716172,216
Github_medium---o82248.json,Github_medium---o82248.json::test_00000,2,332,0.0060241,1
Github_medium---o82252.json,Github_medium---o82252.json::test_00000,14,247,0.0566802,13
Github_medium---o83151.json,Github_medium---o83151.json::test_00000,2,234,0.00854701,1
Github_medium---o83151.json,Github_medium---o83151.json::test_00001,2,173,0.0115607,1
Github_medium---o83270.json,Github_medium---o83270.json::test_00000,10,214,0.046729,9
Github_medium---o83270.json,Github_medium---o83270.json::test_00001,10,220,0.0454545,9
Github_medium---o83286.json,Github_medium---o83286.json::test_00000,50,848,0.0589623,49
Github_medium---o83286.json,Github_medium---o83286.json::test_00001,50,845,0.0591716,49
Github_medium---o83341.json,Github_medium---o83341.json::test_00000,4,293,0.0136519,3
Github_medium---o83341.json,Github_medium---o83341.json::test_00001,4,282,0.0141844,3
Github_medium---o83807.json,Github_medium---o83807.json::test_00000,45,148,0.304054,44
Github_medium---o83807.json,Github_medium---o83807.json::test_00001,46,128,0.359375,45
Github_medium---o83815.json,Github_medium---o83815.json::test_00000,48,91,0.527473,47
Github_medium---o83815.json,Github_medium---o83815.json::test_00001,25,56,0.446429,24
Github_medium---o83828.json,Github_medium---o83828.json::test_00000,52,227,0.229075,51
Github_medium---o83828.json,Github_medium---o83828.json::test_00001,52,361,0.144044,51
Github_medium---o83835.json,Github_medium---o83835.json::test_00000,22,57,0.385965,21
Github_medium---o83835.json,Github_medium---o83835.json::test_00001,23,56,0.410714,22
Github_medium---o83855.json,Github_medium---o83855.json::test_00000,58,189,0.306878,57
Github_medium---o83855.json,Github_medium---o83855.json::test_00001,58,173,0.33526,57
